Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
The Extra Girl,69,English,"Sue Graham is a small town girl who wants to be a motion picture star. She wins a contract when a picture of a very pretty girl is sent to a studio instead of her picture. When she arrives in Hollywood, the mistake is discovered and she starts working in the props department of the studio instead. Her parents then come out to California and invest some money with a very shifty individual.",1923,"Comedy, Romance, Crime","small town, swindler, filmmaking, silent film, talent competition","Ralph Graves, Anna Dodge, Vernon Dent, George Nichols, Mabel Normand",F. Richard Jones,"Amazon Prime Video, fuboTV, MGM Plus Amazon Channel ",Amazon Video ,Amazon Video ,Mack Sennett Comedies,Unknown
Safety Last!,74,English,"When a store clerk organizes a contest to climb the outside of a tall building, circumstances force him to make the perilous climb himself.",1923,"Comedy, Romance","police, department store, clock, climbing, black and white, silent film","Harold Lloyd, Noah Young, Bill Strother, Westcott Clarke, Mildred Davis","Fred C. Newmeyer, Sam Taylor","Max, Max Amazon Channel, Criterion Channel, Classix ","Apple TV, Amazon Video ","Apple TV, Amazon Video ",Hal Roach Studios,Unknown
"His Wife, the Unknown",77,Unknown,"A war blind painter marries his nurse. But after he can see again through an operation, he does not recognize her. Then she decides to leave him in order to return to his service under a different name. Only when the painter falls in love with her as a stranger to him,  she reveal herself.",1923,,None,"Willy Fritsch, Lil Dagover, Edith Edwards, Karl Falkenberg, Jaro Fürth",Benjamin Christensen,,,,Decla-Bioscop,Unknown
The Face on the Barroom Floor,60,English,"As a derelict paints the face of a girl on a barroom floor, the plot is developed in a series of flashbacks: Robert Stevens, an artist engaged to marry Marion, a society girl, becomes charmed with a fisherman's daughter who poses for him. The society girl's brother brings dishonor upon the fisherman's daughter, and when she commits suicide the artist shields the brother. Stevens is blamed by his fiancée, who terminates their engagement. The artist becomes a derelict and is wrongfully imprisoned. Eventually Stevens is exonerated and reunited with Marion.",1923,Drama,None,"Frederick Sullivan, Alma Bennett, Ruth Clifford, Henry B. Walthall, Ralph Emerson",John Ford,,,,Fox Film Corporation,Unknown
The Toll of the Sea,56,English,"While visiting China, an American man falls in love with a young Chinese woman, but he then has second thoughts about the relationship.",1923,"Drama, Romance","suicide, culture clash, based on play or musical, silent film, mixed race child, partially lost film, mixed race marriage, chinese girl, restored","Kenneth Harlan, Priscilla Moran, Etta Lee, Beatrice Bentley, Anna May Wong",Chester M. Franklin,Metrograph ,,,"Technicolor Motion Picture Corporation, Metro Pictures Corporation",Unknown
Collars and Cuffs,11,English,Collars and Cuffs is a 1923 silent comedy film starring Stan Laurel.,1923,Comedy,None,"Stan Laurel, Jack Ackroyd, Katherine Grant, Eddie Baker, Mark Jones",George Jeske,,,,Hal Roach Studios,Unknown
Merry-Go-Round,110,English,"A nobleman, posing as a necktie salesman, falls in love with the daughter of a circus puppeteer, even though he is already married to the daughter of his country's war minister.",1923,"Drama, Romance","love, vienna, austria","Edith Yorke, Norman Kerry, George Hackathorne, Mary Philbin, Cesare Gravina",Rupert Julian,"fuboTV, MGM Plus Amazon Channel, MGM Plus Roku Premium Channel ",,,Universal Pictures,Unknown
The Love Nest,24,English,"In an attempt to forget his lost sweetheart, Buster takes a long trip at the sea when he's caught by pirates.",1923,Comedy,"silent film, whaling ship, short film","Joe Roberts, Buster Keaton, Steve Murphy, Virginia Fox","Buster Keaton, Edward F. Cline",,,,Buster Keaton Productions,Unknown
The Pilgrim,47,English,The Tramp is an escaped convict who is mistaken as a pastor in a small town church.,1923,"Comedy, Western","pickpocket, texas, minister, church service, pilgrim, escaped convict, congregation, silent film, small western town, parson, fake priest, steam train, train station","Charlie Chaplin, Mack Swain, Edna Purviance, Syd Chaplin, Kitty Bradbury",Charlie Chaplin,"Max, Max Amazon Channel, Criterion Channel, Pure Flix, FilmBox+ ",,,Charles Chaplin Productions,Unknown
Muž bez srdce,0,Czech,,1923,Drama,based on novel or book,"Theodor Pištěk, Karel Lamač, Anny Ondra, Lotte Neumann, Hans Junkermann","Josef Horňák, Franz W. Koebner",,,,"Moldavia-Film, Bayerische Film",Unknown
The Virginian,84,English,"Molly Wood arrives in a small western town to be the new schoolmarm. The Virginian, foreman on a local ranch, takes a shine to her, and vows that he will make her love him. The Virginian's best friend, Steve, falls in with bad guys led by Trampas. The Virginian catches them cattle rustling. As foreman, he must give the order to hang his friend. Trampas gets away and shoots the Virginian in the back. Molly nurses him to health, and falls in love with him. They plan to marry, but on their wedding day Trampas returns, looking for trouble.",1923,Western,None,"Raymond Hatton, Kenneth Harlan, Russell Simpson, Florence Vidor, Pat O'Malley",Tom Forman,,,,,Unknown
Second Hand Love,50,English,"Andy Hanks is an itinerant fix-it man who comes to town with his horse and dog as his only pals. He falls in love with Angela Trent, a young woman with an air of mystery about her.",1923,Drama,None,"Ruth Dwyer, Harvey Clark, Charles Coleman, Frank Weed, Buck Jones",William A. Wellman,,,,Fox Film Corporation,Unknown
Rosita,90,English,"The King tosses Rosita in jail and when Don Diego, who Rosita loves, tries to defend her, he too is thrown in jail. While Don Diego is sentenced to be executed, the King lusts after Rosita and decides to put her up in a luxurious villa. To give her a title, he marries her to a masked nobleman, who turns out to be Don Diego.",1923,"Romance, Comedy, History","spain, silent film","Charles Belcher, George Walsh, Mary Pickford, Irene Rich, Holbrook Blinn",Ernst Lubitsch,,,,Mary Pickford Company,Unknown
Six Cylinder Love,0,English,"After buying a car, Richard Burton finds that his wife and daughter have become unreasonably extravagant, and is surrounded by sponging friends.",1923,Comedy,None,"Maude Hill, Donald Meek, Ernest Truex, Florence Eldridge, Ann McKittrick",Elmer Clifton,,,,Fox Film Corporation,Unknown
Boy of Mine,70,English,"A wealthy banker is a strict disciplinarian with his nine-year-old son Bill. Finally the day comes when neither Bill nor his mother can put up any more with the father's relentlessness and heavy-handed treatment; she leaves and takes Bill with her. The father must decide what's more important--maintaining his iron discipline over his family, or his family itself.",1923,Drama,None,"Dot Farley, Ben Alexander, Irene Rich, Henry B. Walthall, Rockliffe Fellowes",William Beaudine,,,,J.K. McDonald Productions,Unknown
Scaramouche,124,English,"A law student becomes an outlaw French revolutionary when he decides to avenge the unjust killing of his friend. To get close to the aristocrat who has killed his friend, the student adopts the identity of Scaramouche the clown.",1923,"History, Romance, Adventure, Drama","seduction, french revolution, duel, silent film, angry mob, injustice, louis xvi, hidden identity, aristocracy, theatrical troupe","Alice Terry, Julia Swayne Gordon, Lewis Stone, Lloyd Ingraham, Ramon Novarro",Rex Ingram,,"Apple TV, Amazon Video, Vudu ","Apple TV, Amazon Video, Vudu ","Metro Pictures Corporation, Franco London Films",Unknown
The Ten Commandments,136,English,"The first part tells the story of Moses leading the Jews from Egypt to the Promised Land, his receipt of the tablets and the worship of the golden calf. The second part shows the efficacy of the commandments in modern life through a story set in San Francisco. Two brothers, rivals for the love of Mary, also come into conflict when John discovers Dan used shoddy materials to construct a cathedral.",1923,"Drama, Fantasy","dancing, army, moses, hunger, cathedral, stowaway, sin, money, black and white, church, slave, dog, dead boy, silent film, pearl necklace, newspaper article, pharaoh, passover","Theodore Roberts, Charles De Rochefort, Julia Faye, Estelle Taylor, Pat Moore",Cecil B. DeMille,Amazon Prime Video ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Paramount,Unknown
Penrod and Sam,84,English,,1923,"Comedy, Drama",None,"Joe Butterworth, Newton Hall, Gertrude Messinger, Ben Alexander, Buddy Messinger",William Beaudine,,,,,Unknown
Driven from Home,57,German,"The extended Steyer family lives together in a cottage in the mountains. The younger Steyer's wife Ludmilla wants money, and doesn't care if she must ruin the lives of the Steyer family to get it.",1923,Drama,"farm, peasant, based on play or musical, extramarital affair, silent film, lost film, 1920s","Carl Goetz, Ilka Grüning, Aud Egede-Nissen, Eugen Klöpfer, William Dieterle",F. W. Murnau,,,,Decla-Bioscop,Unknown
The Greatest Menace,0,English,"A DA's son gets involved in a drug-related murder, and it's up to his father and sister to get him out.",1923,"Crime, Drama",drugs,"Ann Little, Wilfred Lucas, Harry Northrup, Robert Gordon, Jack Livingston",Albert S. Rogell,,,,J.G. Mayer,Unknown
Young Medardus,124,German,"Patriotic Austrian costume drama, about the martyr Medardus who opposed Napoleon's occupation of Vienna in 1809. The plot proceeds in a series of confrontations with Medardus, his mother and sister, the blind exiled Count of Valois, his ambitious daughter, and Napoleon himself (portrayed as a cool strategist), including several brief flashbacks.",1923,"History, Drama","napoleon bonaparte, based on play or musical","Anny Hornik, Mary Stone, Egon von Jordan, Mihail Xantho, Mari Hegyesi",Michael Curtiz,,,,Sascha-Film,Unknown
The Hunchback of Notre Dame,113,English,"In 15th century France, a gypsy girl is framed for murder by the infatuated Chief Justice, and only the deformed bellringer of Notre Dame Cathedral can save her.",1923,"Romance, Drama, Horror","paris, france, based on novel or book, death sentence, black and white, silent film, hunchback, notre dame cathedral, roma","Lon Chaney, Norman Kerry, Patsy Ruth Miller, Winifred Bryson, Kate Lester",Wallace Worsley,"Amazon Prime Video, fuboTV, MGM Plus Amazon Channel, Classix, Fandor Amazon Channel ",Amazon Video ,Amazon Video ,Universal Pictures,Unknown
Uncensored Movies,20,English,"A morals reformer returns from Hollywood to his small town, and shows his fellow citizens the results of his investigation.",1923,Comedy,"satire, parody, short film","Ena Gregory, Earl Mohan, Will Rogers, Marie Mosquini, George Rowe",Roy Clements,,,,Hal Roach Studios,Unknown
The Soilers,24,English,"During the Alaska gold rush, a miner hits the motherlode, but a corrupt sheriff jumps his claim, leading to a tremendous fight.",1923,,"silent film, short film","Ena Gregory, Stan Laurel, Billy Engle, Mae Laurel, James Finlayson",Ralph Ceder,,Amazon Video ,Amazon Video ,"Hal Roach Studios, Pathé Exchange",Unknown
The Countess of Paris,0,German,,1923,Comedy,None,"Ida Wüst, Mia May, Erika Glässner, Charlotte Ander, Emil Jannings","Joe May, Dmytro Bukhowetzkyi",,,,,Unknown
Strangers of the Night,70,English,"A rousing fusion of satire, mystery and action. Aristrocrat Ambrose Applejohn is aching for excitement. He gets more than he bargained for when two Russian thieves, Anna Valeska and her partner Borolsky, arrive at the mansion one dark night.",1923,Mystery,"silent film, lost film","Enid Bennett, Mathilde Brundage, Matt Moore, Emily Fitzroy, Barbara La Marr",Fred Niblo,,,,Louis B. Mayer Productions,Unknown
Alice's Wonderland,12,English,"Instead of Wonderland, Alice visits the Walt Disney animation room.",1923,Animation,"based on novel or book, silent film","Rudolf Ising, Hugh Harman, Ub Iwerks, Virginia Davis, Walt Disney",Walt Disney,,,,Laugh-O-Gram Films,Unknown
The Nth Commandment,80,English,"A department store clerk decides to marry a withdrawing colleague with tuberculosis, over another dashing, ambitious suitor, leads to a life of hardship and struggle.  Though The Nth Commandment survives incomplete, enough exists of director Frank Borzage’s last film while under contract with William Randolph Hearst’s Cosmopolitan Pictures for scholar Hervé Dumont to declare “it the first truly Borzagian work.”",1923,Drama,"tuberculosis, partially lost film","Colleen Moore, James Morrison, Eddie Phillips, Charlotte Merriam, George Cooper",Frank Borzage,,,,Cosmopolitan Productions,Unknown
Three Wise Fools,70,English,"Sydney Fairchild, the daughter of a woman who was once loved by three bachelors, surprises the men with a visit. Findley, Trumbull, and Gaunt honor their former sweetheart's last request by becoming Sydney's guardians.",1923,Comedy,"bachelor, melodrama","William H. Crane, Claude Gillingwater, Alec B. Francis, Eleanor Boardman, John St. Polis",King Vidor,,,,Goldwyn Pictures Corporation,Unknown
The Smiling Madame Beudet,42,French,An unhappily married woman devises a scheme to get rid of her husband.,1923,Drama,"silent film, woman director, french impressionism","Germaine Dermoz, Madeleine Guitty, Yvette Grisier, Alexandre Arquillière, Jean d'Yd",Germaine Dulac,Criterion Channel ,,,Colisée Films,Unknown
"Jim Bougne, boxeur",50,French,,1923,Comedy,None,"Charles Martinelli, Florelle, Jane Myro, Louis Pré Fils, Maurice Chevalier",Henri Diamant-Berger,,,,,Unknown
North of Hudson Bay,50,English,"On a steamboat heading North, where his brother has struck gold, Mike Dane falls in love with Estelle MacDonald. When he arrives at the Canadian trading post, Dane learns that his brother has been murdered and his partner sentenced to death as the killer.",1923,"Action, Western","gold, gold rush, love, murder, silent film, yukon, canada","Jennie Lee, Tom Mix, Eugene Pallette, Kathleen Key, Frank Campeau",John Ford,,,,Fox Film Corporation,Unknown
Dogs of War!,24,English,"The gang wages war using old vegetables as munitions. Later, they ruin a movie in progress when they double-expose the film.",1923,"Comedy, Family","silent film, short film","Jackie Condon, Harold Lloyd, Mickey Daniels, Roy Brooks, Joe Cobb",Robert F. McGowan,,,,Hal Roach Studios,Unknown
The Wandering Jew,108,English,"'The legend of the Wandering Jew, condemned to walk the earth until the Second Coming.' (British Film Institute)",1923,,None,"Hutin Britton, Florence Sanders, Malvina Longfellow, Isobel Elsom, Matheson Lang",Maurice Elvey,,,,,Unknown
The Eternal Struggle,0,English,"Believing she's responsible for the death of her would-be seducer, a young woman flees to North Vancouver.",1923,"Crime, Drama, Western","royal canadian mounted police (mountie), northwest","Barbara La Marr, Wallace Beery, Earle Williams, Renée Adorée, Pat O'Malley",Reginald Barker,,,,Louis B. Mayer Productions,Unknown
To the Last Man,70,English,Feuding ranchers and sheepherders.,1923,"Drama, Western",None,"Noah Beery, Frank Campeau, Richard Dix, Lois Wilson, Robert Edeson",Victor Fleming,IndieFlix ,,,Paramount,Unknown
Scorching Sands,10,English,The misadventures of two intrepid explorers in the Egyptian desert.,1923,Comedy,"desert, silent film, short film","Stan Laurel, William Gillespie, Katherine Grant, James Finlayson, George Rowe","Robin Williamson, Ward Hayes, George Jeske, Hal Roach",,,,,Unknown
Let's Go,66,English,The no-good son of a company owner is sent to investigate a problematic business deal.,1923,"Action, Adventure",None,"Eileen Percy, Bruce Gordon, George Nichols, Tully Marshall, Richard Talmadge",William K. Howard,,,,Richard Talmadge Productions,Unknown
Abysmal Brute,80,English,"A young man is raised in the mountains by his prizefighter father. Although he possesses great strength and athletic skill, he is completely out of his league when it comes to women. He becomes a successful boxer in San Francisco and is given the name ""The Abysmal Brute"". When he rescues a drowning man, he meets a beautiful socialite named Maude Sangster and falls in love. His lack of social skills proves a hindrance when a rival suitor competes with him for Maude's affections.",1923,"Drama, Romance","based on novel or book, lost film, boxing","Hayden Stevenson, Reginald Denny, David Torrence, Charles K. French, Mabel Julienne Scott",Hobart Henley,,,,Universal Pictures,Unknown
The Call of the Canyon,70,English,"Returning from World War I, Glenn Kilbourne travels to Arizona to regain his health. He meets a local girl, Flo Hutler, who helps him recover. His fiancee, Carley Burch, follows him to Arizona but soon decides she'd rather go back to New York. When Flo is badly hurt in an accident, Glenn decides to repay her for her help in bringing him back to health by proposing marriage.",1923,Western,None,"Noah Beery, Marjorie Daw, Ricardo Cortez, Richard Dix, Lois Wilson",Victor Fleming,,,,Paramount,Unknown
The Spoilers,80,English,Based on the novel The Spoilers by Rex Beach.,1923,"Drama, Western",None,"Milton Sills, Robert Edeson, Anna Q. Nilsson, Barbara Bedford, Ford Sterling",Lambert Hillyer,,,,"Goldwyn Pictures Corporation, Jesse D. Hampton Productions",Unknown
Sally Bishop,0,English,A typist threatens to expose her lover when he prosecutes the divorce of a woman he means to marry.,1923,Romance,None,"Henry Ainley, Sydney Fairbrother, Marie Doro, Florence Turner, Valia",Maurice Elvey,,,,Stoll Picture Productions,Unknown
The Net,0,English,The Net is a 1924 silent mystery drama.,1923,"Crime, Drama, Romance, Mystery",lost film,"Alan Roscoe, Raymond Bloomer, Peggy Davis, Barbara Castleton, William H. Tooker",J. Gordon Edwards,,,,Fox Film Corporation,Unknown
Koskenlaskijan morsian,83,Finnish,"The film is set in the small village of Nuottaniemi wherein lives Herr Iisakki and his daughter Hanna. Herr Iisakki has grudge against Herr Heikki, blaming him for the death of his son in a raft accident. To make things worse Herr Heikki's son, Herr Juhani, wants to marry Frau Hanna but she only has eyes for a lumberman named Herr Anti Koskenalustan.",1923,Drama,"based on novel or book, silent film","Heidi Blåfield, Oiva Soini, Jaakko Korhonen, Konrad Tallroth, Einar Rinne",Erkki Karu,,,,Suomi-Filmi,Unknown
The Ne'er-Do-Well,80,English,The Ne'er-Do-Well (1923),1923,Comedy,"based on novel or book, lost film","Gus Weinberg, Thomas Meighan, Gertrude Astor, Lila Lee, John Miltern",Alfred E. Green,,,,Paramount,Unknown
Why Worry?,60,English,A hypochondriac vacations in the tropics for the fresh air - and finds himself in the middle of a revolution instead.,1923,Comedy,silent film,"Wally Howe, Harold Lloyd, John Aasen, Jobyna Ralston, James Pier Mason","Fred C. Newmeyer, Sam Taylor","Max, Max Amazon Channel, Criterion Channel ",Apple TV ,Apple TV ,Hal Roach Studios,Unknown
The Social Code,0,English,,1923,"Drama, Mystery, Crime",None,"Huntley Gordon, Malcolm McGregor, Cyril Chadwick, Edna Flugrath, Viola Dana",Oscar Apfel,,,,Metro Pictures Corporation,Unknown
A Man About Town,12,English,A feckless young man who wishes to switch from one streetcar to another is told to follow a pretty young lady-- so he follows her all over town.,1923,Comedy,None,"Stan Laurel, Katherine Grant, James Finlayson, George Rowe, Charles Stevenson",George Jeske,,,,Hal Roach Studios,Unknown
A Chapter in Her Life,63,English,"Jewel stays with her grizzled, angry grandfather while her parents are overseas on business. Family squabbling is brought to heel through love and understanding from Jewel's pure love for others and trust in Divine Love. Complete copies are held by many film archives in Europe and the United States.",1923,Drama,woman director,"Jacqueline Gadsden, Jane Mercer, Claude Gillingwater, Frances Raymond, Robert Frazer",Lois Weber,,,,Universal Pictures,Unknown
The Wanters,70,English,"Elliot Worthington falls in love with Myra, the maid in his sister's household. Myra is dismissed; Elliot finds her, proposes marriage, and returns home with his new bride. She is snubbed by his relatives and shocked by the hypocrisy of his wealthy friends. Disillusioned, she runs away: Elliot follows and saves her from being hit by a train when her foot gets caught in a switch.",1923,Drama,None,"Robert Ellis, Norma Shearer, Gertrude Astor, Marie Prevost, Huntley Gordon",John M. Stahl,,,,Louis B. Mayer Productions,Unknown
Barnaby's Grudge,0,English,18th episode in the first 'Leather Pushers' series of two-reel boxing shorts.,1923,Drama,None,"Hayden Stevenson, Reginald Denny",Harry A. Pollard,,,,Universal Pictures,Unknown
The Covered Wagon,98,English,"Two wagon caravans converge at what is now Kansas City, and combine for the westward push to Oregon. On their quest the pilgrims will experience desert heat, mountain snow, hunger, and Indian attack. To complicate matters further, a love triangle develops, as pretty Molly must chose between Sam, a brute, and Will, the dashing captain of the other caravan. Can Will overcome the skeleton in his closet and win Molly's heart?",1923,"Adventure, Western, Romance",covered wagon,"Ernest Torrence, Tully Marshall, Lois Wilson, Alan Hale, Charles Ogle",James Cruze,,,,"Paramount, Famous Players-Lasky Corporation",Unknown
Return to Reason,3,French,"Experimental film, white specks and shapes gyrating over a black background, the light-striped torso of Kiki of Montparnasse (Alice Prin), a gyrating eggcrate. One of the first Dadaist films.",1923,Drama,"art, avant-garde",Kiki of Montparnasse,Man Ray,,,,,Unknown
Prodigal Daughters,60,English,"Elinor ""Swifty"" Forbes and her younger sister Marjory are the carefree daughters of wealthy J. D. Forbes. Their mother shows no restraint over her daughters, so they live among the flapper set. Lester Hodges, a songwriter, is enamored of Marjory, while Garside, who runs a card room, is interested in Swifty. While gambling at Garside's place, Swifty meets Roger Corbin, who works as an engineer at her father's business. Corbin falls in love with Swifty. When Mr. Forbes protests against both his daughters' behavior, they move out. Marjory marries Hodges, but eventually leaves him and returns to her parents. Swifty, who has gambled herself into debt, agrees to marry Garside. But when the couple are together in a café, prohibition agents raid the place.",1923,Drama,None,"Ralph Graves, Theodore Roberts, Gloria Swanson, Louise Dresser, Vera Reynolds",Sam Wood,,,,Paramount,Unknown
Fury,0,English,Fury is a 1923 silent film,1923,Adventure,None,"Barry Macollum, Richard Barthelmess, Tyrone Power Sr., Pat Hartigan, Dorothy Gish",Henry King,,,,Inspiration Pictures,Unknown
Within the Law,105,English,"When Mary Turner is sent to prison for a crime she did not commit, she vows upon her release to take vengeance on those who wronged her, always staying however within the letter of the law.",1923,Drama,"prison, falsely accused, revenge","Lew Cody, Joseph Kilgour, Eileen Percy, Norma Talmadge, Jack Mulhall",Frank Lloyd,,,,Joseph M. Schenck Productions,Unknown
Cameo Kirby,70,Spanish,"Wrongfully blamed for the death of Col. John Randall, Cameo Kirby (Gilbert) must find the true villain and clear his name before he can declare his love for Adele (Olmstead), the dead man's daughter.",1923,Drama,"judge, colonel","John Gilbert, Eric Mayne, W.E. Lawrence, Gertrude Olmstead, Alan Hale",John Ford,,,,Fox Film Corporation,Unknown
Cœur fidèle,87,French,The good guys win out in this sweet tale about a young orphan who is abused for much of her life but who eventually finds happiness when she marries an honest man who extricates her from her situation.,1923,"Drama, Romance","silent film, french impressionism","Madame Maufroy, Edmond van Daële, Gina Manès, Claude Benedict, Léon Mathot",Jean Epstein,,,,Pathé Consortium Cinéma,Unknown
Cupid's Fireman,57,English,"McGee becomes a fireman over the protests of his mother, who doesn't want to see her son sacrifice his life the way his father did. When she dies, McGee adopts little Elizabeth Stevens, who takes care of him instead of vice versa. Along the way he meets Agnes Evans, a chorus girl, and falls in love.",1923,"Action, Drama",None,"Eileen O'Malley, Lucy Beaumont, Marian Nixon, Brooks Benedict, Buck Jones",William A. Wellman,,,,Fox Film Corporation,Unknown
A Pleasant Journey,20,English,"Ernie and Farina anger the police force with their shoeshine scheme. Later, the gang switches places with some runaways about to board a train.",1923,"Comedy, Family","silent film, short film","Sunshine Sammy Morrison, Allen 'Farina' Hoskins, Jackie Condon, Jack Davis, Mickey Daniels",Robert F. McGowan,,,,Hal Roach Studios,Unknown
Friedrich Schiller - Eine Dichterjugend,111,German,"In his film version, Curt Goetz shifts the focus away from the poetic output towards the young Friedrich Schiller himself: on the misery of his soul whilst a pupil of the ducal military academy, his opposition to the strict physical drill and the narrow intellectual confines of the ""Karlsschule"", his juvenile passion for the works of Shakespeare, Klopstock and Lessing, his anger at unjust authorities, his devotion to women, and finally his inability to cope with financial matters",1923,"Drama, Comedy",None,"Isabel Heermann, Ilka Grüning, Hermann Vallentin, Max Pategg, Theodor Loos",Curt Goetz,,,,Götz Film-Compagnie GmbH,Unknown
The Call of the Wild,0,English,A dog is stolen from his home in England and shipped to Canada to become a sled dog. Based on the novel by Jack London.,1923,Adventure,"based on novel or book, dog, dog hero","Frank Butler, Sidney D'Albrook, Jack Mulhall, Laura Roessing, Walter Long",Fred Jackman,,,,Hal Roach Studios,Unknown
La Roue,418,French,"Sisif, a railwayman, saves a young girl named Norma orphaned by a train crash and raises her as his own daughter alongside his son, Elie. As she becomes an adult, Sisif grapples with whether to tell Norma the truth about her parentage.",1923,Drama,"silent film, railwayman","Max Maxudian, Séverin-Mars, Pierre Magnier, Ivy Close, Gabriel de Gravone",Abel Gance,Criterion Channel ,Amazon Video ,Amazon Video ,Films Abel Gance,Unknown
Kindled Courage,50,English,"Andy Walker, bullied and taunted with being a coward, leaves town on a freight. The brakeman shoots two ruffians, but Andy is hailed as the hero and made a deputy sheriff.",1923,Western,None,"J. Gordon Russell, Beatrice Burnham, Harry Tenbrook, Harold Goodwin, Hoot Gibson",William Worthington,,,,Universal Pictures,Unknown
The Balloonatic,22,English,Buster and Phyllis endure a number of outdoor adventures trying to prove to each other their survival skills. The balloon which lands Buster in the wilderness proves useful later on as their canoe is about go over a waterfall.,1923,"Comedy, Romance","canoe, silent film, puddle, short film","Phyllis Haver, Buster Keaton, Babe London","Buster Keaton, Edward F. Cline",,,,Buster Keaton Productions,Unknown
The Man in the Iron Mask,112,German,"Cardinal Richelieu gives the order that the twin brother of France's King Louis XIV should be removed from the court and taken to the country. There he is educated, without knowledge of his true ancestry, and kept as a prisoner.",1923,"Drama, Adventure",None,"Albert Bassermann, Bruno Decarli, Vladimir Gajdarov, Wilhelm Diegelmann, Helga Molander",Max Glass,,,,Terra Film,Unknown
